file,label
./eurosat/2750/AnnualCrop/AnnualCrop_70.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_71.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_72.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_73.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_74.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_75.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_76.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_77.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_78.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_79.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_80.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_81.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_82.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_83.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_84.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_85.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_86.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_87.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_88.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_89.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_90.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_91.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_92.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_93.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_94.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_95.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_96.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_97.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_98.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_99.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_100.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_101.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_102.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_103.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_104.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_105.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_106.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_107.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_108.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_109.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_110.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_111.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_112.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_113.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_114.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_115.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_116.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_117.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_118.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_119.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_120.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_121.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_122.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_123.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_124.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_125.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_126.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_127.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_128.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_129.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_130.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_131.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_132.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_133.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_134.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_135.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_136.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_137.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_138.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_139.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_140.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_141.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_142.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_143.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_144.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_145.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_146.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_147.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_148.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_149.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_150.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_151.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_152.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_153.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_154.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_155.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_156.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_157.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_158.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_159.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_160.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_161.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_162.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_163.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_164.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_165.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_166.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_167.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_168.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_169.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_170.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_171.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_172.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_173.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_174.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_175.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_176.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_177.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_178.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_179.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_180.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_181.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_182.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_183.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_184.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_185.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_186.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_187.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_188.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_189.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_190.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_191.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_192.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_193.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_194.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_195.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_196.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_197.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_198.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_199.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_200.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_201.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_202.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_203.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_204.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_205.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_206.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_207.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_208.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_209.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_210.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_211.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_212.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_213.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_214.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_215.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_216.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_217.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_218.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_219.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_220.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_221.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_222.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_223.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_224.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_225.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_226.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_227.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_228.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_229.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_230.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_231.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_232.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_233.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_234.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_235.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_236.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_237.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_238.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_239.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_240.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_241.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_242.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_243.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_244.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_245.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_246.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_247.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_248.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_249.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_250.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_251.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_252.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_253.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_254.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_255.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_256.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_257.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_258.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_259.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_260.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_261.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_262.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_263.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_264.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_265.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_266.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_267.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_268.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_269.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_270.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_271.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_272.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_273.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_274.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_275.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_276.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_277.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_278.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_279.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_280.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_281.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_282.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_283.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_284.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_285.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_286.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_287.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_288.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_289.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_290.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_291.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_292.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_293.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_294.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_295.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_296.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_297.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_298.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_299.jpg,AnnualCrop
./eurosat/2750/AnnualCrop/AnnualCrop_300.jpg,AnnualCrop
./eurosat/2750/Forest/Forest_1.jpg,Forest
./eurosat/2750/Forest/Forest_2.jpg,Forest
./eurosat/2750/Forest/Forest_3.jpg,Forest
./eurosat/2750/Forest/Forest_4.jpg,Forest
./eurosat/2750/Forest/Forest_5.jpg,Forest
./eurosat/2750/Forest/Forest_6.jpg,Forest
./eurosat/2750/Forest/Forest_7.jpg,Forest
./eurosat/2750/Forest/Forest_8.jpg,Forest
./eurosat/2750/Forest/Forest_9.jpg,Forest
./eurosat/2750/Forest/Forest_10.jpg,Forest
./eurosat/2750/Forest/Forest_11.jpg,Forest
./eurosat/2750/Forest/Forest_12.jpg,Forest
./eurosat/2750/Forest/Forest_13.jpg,Forest
./eurosat/2750/Forest/Forest_14.jpg,Forest
./eurosat/2750/Forest/Forest_15.jpg,Forest
./eurosat/2750/Forest/Forest_16.jpg,Forest
./eurosat/2750/Forest/Forest_17.jpg,Forest
./eurosat/2750/Forest/Forest_18.jpg,Forest
./eurosat/2750/Forest/Forest_19.jpg,Forest
./eurosat/2750/Forest/Forest_20.jpg,Forest
./eurosat/2750/Forest/Forest_21.jpg,Forest
./eurosat/2750/Forest/Forest_22.jpg,Forest
./eurosat/2750/Forest/Forest_23.jpg,Forest
./eurosat/2750/Forest/Forest_24.jpg,Forest
./eurosat/2750/Forest/Forest_25.jpg,Forest
./eurosat/2750/Forest/Forest_26.jpg,Forest
./eurosat/2750/Forest/Forest_27.jpg,Forest
./eurosat/2750/Forest/Forest_28.jpg,Forest
./eurosat/2750/Forest/Forest_29.jpg,Forest
./eurosat/2750/Forest/Forest_30.jpg,Forest
./eurosat/2750/Forest/Forest_31.jpg,Forest
./eurosat/2750/Forest/Forest_32.jpg,Forest
./eurosat/2750/Forest/Forest_33.jpg,Forest
./eurosat/2750/Forest/Forest_34.jpg,Forest
./eurosat/2750/Forest/Forest_35.jpg,Forest
./eurosat/2750/Forest/Forest_36.jpg,Forest
./eurosat/2750/Forest/Forest_37.jpg,Forest
./eurosat/2750/Forest/Forest_38.jpg,Forest
./eurosat/2750/Forest/Forest_39.jpg,Forest
./eurosat/2750/Forest/Forest_40.jpg,Forest
./eurosat/2750/Forest/Forest_41.jpg,Forest
./eurosat/2750/Forest/Forest_42.jpg,Forest
./eurosat/2750/Forest/Forest_43.jpg,Forest
./eurosat/2750/Forest/Forest_44.jpg,Forest
./eurosat/2750/Forest/Forest_45.jpg,Forest
./eurosat/2750/Forest/Forest_46.jpg,Forest
./eurosat/2750/Forest/Forest_47.jpg,Forest
./eurosat/2750/Forest/Forest_48.jpg,Forest
./eurosat/2750/Forest/Forest_49.jpg,Forest
./eurosat/2750/Forest/Forest_50.jpg,Forest
./eurosat/2750/Forest/Forest_51.jpg,Forest
./eurosat/2750/Forest/Forest_52.jpg,Forest
./eurosat/2750/Forest/Forest_53.jpg,Forest
./eurosat/2750/Forest/Forest_54.jpg,Forest
./eurosat/2750/Forest/Forest_55.jpg,Forest
./eurosat/2750/Forest/Forest_56.jpg,Forest
./eurosat/2750/Forest/Forest_57.jpg,Forest
./eurosat/2750/Forest/Forest_58.jpg,Forest
./eurosat/2750/Forest/Forest_59.jpg,Forest
./eurosat/2750/Forest/Forest_60.jpg,Forest
./eurosat/2750/Forest/Forest_61.jpg,Forest
./eurosat/2750/Forest/Forest_62.jpg,Forest
./eurosat/2750/Forest/Forest_63.jpg,Forest
./eurosat/2750/Forest/Forest_64.jpg,Forest
./eurosat/2750/Forest/Forest_65.jpg,Forest
./eurosat/2750/Forest/Forest_66.jpg,Forest
./eurosat/2750/Forest/Forest_67.jpg,Forest
./eurosat/2750/Forest/Forest_68.jpg,Forest
./eurosat/2750/Forest/Forest_69.jpg,Forest
./eurosat/2750/Forest/Forest_70.jpg,Forest
./eurosat/2750/Forest/Forest_71.jpg,Forest
./eurosat/2750/Forest/Forest_72.jpg,Forest
./eurosat/2750/Forest/Forest_73.jpg,Forest
./eurosat/2750/Forest/Forest_74.jpg,Forest
./eurosat/2750/Forest/Forest_75.jpg,Forest
./eurosat/2750/Forest/Forest_76.jpg,Forest
./eurosat/2750/Forest/Forest_77.jpg,Forest
./eurosat/2750/Forest/Forest_78.jpg,Forest
./eurosat/2750/Forest/Forest_79.jpg,Forest
./eurosat/2750/Forest/Forest_80.jpg,Forest
./eurosat/2750/Forest/Forest_81.jpg,Forest
./eurosat/2750/Forest/Forest_82.jpg,Forest
./eurosat/2750/Forest/Forest_83.jpg,Forest
./eurosat/2750/Forest/Forest_84.jpg,Forest
